[35, 1, 15, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 10, 23.75]
[70, 0, 50, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 3, 97.5]
[55, 1, 20, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 14, 32.5]
[40, 0, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10.25]
[62, 1, 30, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 100.0]
[28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5.0]
[48, 1, 25, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28.75]
[60, 0, 10, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 12, 57.5]
[45, 1, 20, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33.75]
[38, 0, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19.5]
[50, 1, 18, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30.0]
[66, 0, 40, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 90.0]
[25, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6.25]
[53, 0, 22, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 15, 36.25]
[47, 1, 16, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23.75]
[32, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8.5]
[57, 1, 28, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34.75]
[42, 0, 10, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 8, 27.25]
[65, 1, 35, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 82.0]
[31, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6.75]
[59, 0, 20, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31.25]
[39, 1, 12, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 20.75]
[54, 0, 25, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 45.0]
[67, 1, 40, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 75.5]
[29, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7.25]
[61, 1, 30, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 5, 55.5]
[34, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10.0]
[46, 1, 15, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25.75]
[58, 0, 22, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 36.0]
[37, 1, 7, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 19, 15.25]
[41, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75]
[63, 1, 25, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 6, 68.25]
[27, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7.5]
